Property ID,12 months of energy data provided,Energy Space Served,12 months of water data provided,Water Space Served,State,Region,CDD,HDD,Year Built,Primary Property Type,Primary Resident Population,Government Subsidies,Utility Subsidies,Rent-controlled/rent stabilized?,Affordable?,Green building certification?,Fitness Center,Fitness Center Energy Included?,Outdoor recreation area with lights?,Outdoor rec lights energy included?,Unmetered water sources,Total amount of irrigated areas ,Units for irrigated areas,Types of irrigated areas,Other irrigated areas,Total gross floor area,Common Area Floor Area ,Total gross rentable retail and commercial floor area,Total open parking floor area,Total non-enclosed parking floor area ,Total enclosed parking floor area,Parking hours per week,Presence of parking,Building Type #1,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #2,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #3,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #4,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #5,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #6,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #7,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #8,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #9,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #10,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #11,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #12,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #13,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,*Total number of studio units,*Total number of 1 bedroom units,*Total number of 2 bedroom units,*Total number of 3 bedroom units,*Total number of 4 bedroom units,Total average physical occupancy,Building Type (Property Level),Total number of units,Unit Range,Unit Density,Number of BRs,Bedrooms/Unit,Average Floor Area/Unit,Pool type #1,"If other, please specify:",Pool location,Is the pool heated?,Energy consumption and cost included?,Water consumption and cost included?,Number of months in use in 2011,How many pools does this apply to?,Pool type #2,"If other, please specify:",Pool location,Is the pool heated?,Energy consumption and cost included?,Water consumption and cost included?,Number of months in use in 2011,How many pools does this apply to?,Pool type #3,"If other, please specify:",Pool location,Is the pool heated?,Energy consumption and cost included?,Water consumption and cost included?,Number of months in use in 2011,How many pools does this apply to?,Presence of a pool,"
Number of Dishwasher Hookups",Presence of a Dishwasher,Location of Dishwashers ,Number of Laundry Hookups,Presence of Laundry Hookups,Location of Laundry Hookups,Number of Elevators,Number of resident bathrooms,Common area restrooms,Total number of computers in common area,Presences of on-site commercial cooking,Number of walk-in refrigeration/freezer units,Percentage of all residential units have kitchens,Percent of gross floor area that is heated,Percent of gross floor area that is cooled,Who pays hot water?,Who pays plugload?,Who pays cooling?,Who pays heating system?,Residential hot water system,Other hot water system,Primary hot water fuel type ,Other hot water fuel type,Residential Cooling System,Other cooling system,Presence of commercial cooling tower,Residential heating system,Other residential heating system,Renovation 1 (year):,Type of renovation,Other type of renovation,Renovation of Energy Systems,Electricity Site kBtu,Electricity Source kBtu,"Electricity Cost
",Natural Gas Site kBtu,Natural Gas Source kBtu,Natural Gas Cost,Fuel Oil Site kBtu,Fuel Oil Type,Fuel Oil Source kBtu,Fuel Oil Cost,District Steam Site kBtu,District Steam Source kBtu,District Steam Cost,Other Site kBtu,Other Source kBtu,Other Cost,Total SITE kBtu,Total SOURCE kBtu,Total Cost,"Site EUI
(using Total gross floor area)","Source EUI 
(using Total gross floor area)",Site Energy/Unit (kBtu/Unit),Source Energy/Unit (kBtu/Unit),Energy Cost ($)/sq. ft. ,Energy Cost ($)/Unit,"Indoor Use Meters
Gallons","Indoor Use Meters
Cost","Outdoor Use Meters
Gallons","Outdoor Use Meters
Cost","All Uses Meters
Gallons","All Uses Meters
Cost",Total Water Use (Gal),Total Water Use Intensity (gal/sq. ft.),Total Water (gal/unit/day),Total Water Cost,Water Cost ($/sq. ft.),Water Cost ($/Unit),Analyzed in ENERGY STAR Score for Multifamily,Survey Weights for ENERGY STAR score analysis
1,Y,Whole property,Y,Not providing water,CA,West,458,2263,1991-2000,Rental,Senior/Independent Living,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"13,900","1,915",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,1,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,0,15,5,0,0,98.0%,Low-rise,20,5-49,1.44,25,1.3,695,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Owner – master metered or invoiced,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"372,576","1,169,889","$19,209.01","247,522","259,898","$2,617.17",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"620,098","1,429,787","$21,826.18",44.6,102.9,"31,005","71,489",$1.57,"$1,091.31","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-9,999.0","-9,999.0","-$9,999.00","-$9,999.00","-$9,999.00",Y,925.04
2,Y,Whole property,Y,Indoor/Outdoor,CA,West,148,2939,Not Provided,Rental,Senior/Independent Living,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"15,710","1,432",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,2,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,0,20,0,0,0,100.0%,Low-rise,20,5-49,1.27,20,1.0,786,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"159,947","502,233","$3,998.72","614,317","645,033","$4,638.67",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"774,264","1,147,266","$8,637.39",49.3,73.0,"38,713","57,363",$0.55,$431.87,0,$0.00,0,$0.00,"888,124","$4,369.09","888,124",56.5,121.7,"$4,369.09",$0.28,$218.45,Y,925.04
3,Y,Whole property,Y,Indoor/Outdoor,CA,West,669,2994,1961-1970,Rental,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"19,740","8,170",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,6,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,0,13,7,0,0,99.2%,Low-rise,20,5-49,1.01,27,1.4,987,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Owner – master metered or invoiced,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"261,844","822,189","$8,031.18","247,600","259,980","$2,723.60",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"509,444","1,082,169","$10,754.78",25.8,54.8,"25,472","54,108",$0.54,$537.74,0,$0.00,0,$0.00,"1,954,774","$13,797.48","1,954,774",99.0,267.8,"$13,797.48",$0.70,$689.87,Y,925.04
4,Y,Whole property,Y,Indoor,AR,South,2055,3348,1971-1980,Rental,Senior/Independent Living,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"12,730",250,0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,5,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,20,0,0,0,0,99.5%,Low-rise,20,5-49,1.57,20,1.0,637,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"643,508","2,020,614","$17,624.21","55,051","57,803",$738.89,0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"698,558","2,078,417","$18,363.10",54.9,163.3,"34,928","103,921",$1.44,$918.16,"450,016","$3,405.18",0,$0.00,0,$0.00,"450,016",35.4,61.6,"$3,405.18",$0.27,$170.26,Y,925.04
5,Y,Whole property,Y,Not providing water,MI,Midwest,456,6104,1921-1930,Rental,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"20,908","8,317",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,1,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,0,21,0,0,0,97.4%,Low-rise,21,5-49,1.00,21,1.0,996,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Owner – master metered or invoiced,Not Provided,Not Provided,Owner – master metered or invoiced,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"305,826","960,295","$8,335.83","1,136,514","1,193,339","$11,024.18",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"1,442,340","2,153,634","$19,360.01",69.0,103.0,"68,683","102,554",$0.93,$921.91,"-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-9,999.0","-9,999.0","-$9,999.00","-$9,999.00","-$9,999.00",Y,925.04
6,Y,Whole property,Y,Indoor,La,South,3089,1730,1991-2000,Rental,Senior/Independent Living,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"18,288","5,376",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,1,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,0,24,0,0,0,100.0%,Low-rise,24,5-49,1.31,24,1.0,762,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Owner – master metered or invoiced,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"736,787","2,313,510","$21,397.21",0,0,$0.00,0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"736,787","2,313,510","$21,397.21",40.3,126.5,"30,699","96,396",$1.17,$891.55,"571,547","$5,315.38",0,$0.00,0,$0.00,"571,547",31.3,65.2,"$5,315.38",$0.29,$221.47,Y,925.04
7,Y,Whole property,Y,Indoor/Outdoor,CA,West,391,2339,1991-2000,Rental,Senior/Independent Living,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"15,704","1,890",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,5,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,10,8,6,0,0,89.0%,Low-rise,24,5-49,1.53,30,1.3,654,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"263,007","825,841","$13,844.58","535,433","562,205","$5,734.49",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"798,440","1,388,045","$19,579.07",50.8,88.4,"33,268","57,835",$1.25,$815.79,0,$0.00,"326,150","$2,436.23","552,809","$4,129.30","878,959",56.0,100.3,"$6,565.52",$0.42,$273.56,Y,925.04
8,Y,Whole property,Y,Not providing water,CA,West,356,2340,1991-2000,Rental,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"21,187","5,534",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,2,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,0,16,8,0,0,100.0%,Low-rise,24,5-49,1.13,32,1.3,883,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"290,126","910,995","$9,659.55","489,341","513,808","$8,135.49",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"779,466","1,424,802","$17,795.05",36.8,67.2,"32,478","59,367",$0.84,$741.46,"-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-9,999.0","-9,999.0","-$9,999.00","-$9,999.00","-$9,999.00",Y,925.04
9,Y,Whole property,Y,Not providing water,CA,West,358,2621,1991-2000,Rental,Not Provided,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"14,687","4,727",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,1,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,24,0,0,0,0,92.0%,Low-rise,24,5-49,1.63,24,1.0,612,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Owner – master metered or invoiced,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"408,461","1,282,567","$16,024.16","172,727","181,363","$1,881.32",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"581,188","1,463,930","$17,905.48",39.6,99.7,"24,216","60,997",$1.22,$746.06,"-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-9,999.0","-9,999.0","-$9,999.00","-$9,999.00","-$9,999.00",Y,925.04
10,Y,Whole property,Y,Indoor,CA,West,148,2939,1991-2000,Rental,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"35,253","17,049",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,1,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,0,0,24,0,0,100.0%,High-rise,24,5-49,0.68,48,2.0,"1,469",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,30%,Owner – master metered or invoiced,Tenant – directly or individually metered,Not Provided,Owner – master metered or invoiced,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"989,579","3,107,278","$22,761.41","2,469,200","2,592,660","$27,325.62",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"3,458,779","5,699,938","$50,087.03",98.1,161.7,"144,116","237,497",$1.42,"$2,086.96","902,148","$9,304.91",0,$0.00,0,$0.00,"902,148",25.6,103.0,"$9,304.91",$0.26,$387.70,Y,925.04
